high,low,close,open,volume,day_of_week,hour,minute,Return_5,MovingAvg_5,ExpMovingAvg_5,Volatility_5,Return_10,MovingAvg_10,ExpMovingAvg_10,Volatility_10,Return_20,MovingAvg_20,ExpMovingAvg_20,Volatility_20,Return_30,MovingAvg_30,ExpMovingAvg_30,Volatility_30,Return_50,MovingAvg_50,ExpMovingAvg_50,Volatility_50
277.2099914550781,275.8999938964844,275.9200134277344,276.5299987792969,6355435,1,13,30,0.02370799049225658,270.96172485351565,271.7311380335724,2.8972403980765145,0.024582346583152948,270.2608642578125,270.7592757075555,2.0409490308412708,0.02396560622360555,269.86436614990237,270.1715235120297,1.4581149772380895,0.024297033606438534,269.81248270670574,269.89838851953596,1.1968315091524815,0.022380348435018682,269.58825256347654,269.3985900488752,0.9526691069119169
276.3999938964844,275.4599914550781,275.4800109863281,275.8999938964844,1772380,1,13,35,0.02062291841657138,272.07500610351565,272.98076235115764,2.982948962377717,0.022929460940150692,270.8783660888672,271.61759121278686,2.061612703280702,0.022227247649323045,270.1638671875,270.6770937476772,1.4668238734951566,0.021810106638331606,270.00848286946615,270.2584931948129,1.202843805002793,0.022189280097692388,269.7078527832031,269.63707714446156,0.9533503201112798
275.94000244140625,275.1499938964844,275.69500732421875,275.4800109863281,1563715,1,13,40,0.022133658673129997,273.2690063476563,273.88551067551134,2.944120616694282,0.022474817212576603,271.48436584472654,272.35893959668357,2.0637146299066162,0.023974956633390887,270.4866180419922,271.1549902787764,1.4613305367566205,0.023252847933587395,270.2173166910807,270.6092360418713,1.2008562631841504,0.023556714597825712,269.8347528076172,269.87464303386383,0.9526410108744965
275.7983093261719,274.8699951171875,275.4800109863281,275.6499938964844,1017924,1,13,45,0.021166260908165313,274.4110107421875,274.41701077911694,2.97165347555336,0.021582760680784352,272.0663665771484,272.92640712207344,2.0725982059370303,0.021355515866662733,270.7746185302734,271.5668970128289,1.465651307535055,0.020825709404245663,270.40465087890624,270.923479586675,1.2025328286832528,0.02086346027597563,269.9473529052734,270.09446138494087,0.9522924544349162
275.75,273.9700012207031,274.0046081542969,275.4599914550781,1003318,1,13,50,0.016790103100442266,275.31593017578126,274.27954323751027,3.1560298657752903,0.016073699376011996,272.4998260498047,273.1224436733868,2.1691283608265883,0.015320758557519465,270.9813491821289,271.79905997868303,1.5178411101013698,0.015170258369946898,270.5411376953125,271.1222620749087,1.2401994557246152,0.017914263807697672,270.04379699707033,270.24780047393523,0.9724382499045833
274.7900085449219,273.8500061035156,274.19000244140625,274.010009765625,872440,1,13,55,-0.006269972825951653,274.9699279785156,274.2496963054756,0.6889568119540707,0.017289369210160555,272.9658264160156,273.3165452675721,2.1619984397893166,0.016082995144442558,271.19834899902344,272.02676878465667,1.5169209706624238,0.016139533878997137,270.6863047281901,271.32018080823116,1.2395792629988334,0.019710615880988547,270.14979675292966,270.40239662952234,0.9708856343828114
274.8699951171875,274.1300048828125,274.5199890136719,274.19891357421875,1146781,1,14,0,-0.0034849061070492127,274.7779235839844,274.3397938748744,0.7463568364647147,0.01706614337518708,273.42646484375,273.5353532214084,2.1622919602562676,0.01832965323700364,271.44541320800784,272.2642183302772,1.512686458205422,0.018173703676370945,270.8496378580729,271.5266200472919,1.2381115503825475,0.02027386141924392,270.258896484375,270.56387084066546,0.9713577399567748
275.04998779296875,274.1199951171875,274.9100036621094,274.5199890136719,712984,1,14,5,-0.002847362633543127,274.6209228515625,274.5298638039527,0.7738159338194466,0.01922327348693753,273.94496459960936,273.7852896651722,2.1506990676674502,0.020149890360724232,271.7169128417969,272.51619788568973,1.5107532190864865,0.01894001519770927,271.0199717203776,271.7449028611511,1.23880257517131,0.021173107937869418,270.3728967285156,270.73430742189856,0.9721602442918604
275.0,274.68011474609375,274.7699890136719,274.8699951171875,645359,1,14,10,-0.0025773992461888273,274.4789184570312,274.6099055405258,0.7731372749674273,0.018534307757066992,274.44496459960936,273.9643259103539,2.15601378383617,0.021032306381032928,271.99991302490236,272.73084465978326,1.5064820395144751,0.018609783183213713,271.1873046875,271.9400697097008,1.2394635546026886,0.019214335643555902,270.47649658203125,270.8925694451053,0.9720380249984111
275.1000061035156,274.07000732421875,274.4700012207031,274.7799987792969,587271,1,14,15,0.001698486275618416,274.5719970703125,274.5632707672516,0.3006876460796986,0.01851710713574284,274.9439636230469,274.0562668758719,2.156423584716559,0.020182844570771685,272.2714126586914,272.8964786179661,1.5101918934269922,0.017233688274631564,271.34230448404946,272.10329109750745,1.2423029281250728,0.019163900666729683,270.579716796875,271.03286088728566,0.972194996059867
274.5799865722656,273.6199951171875,273.739990234375,274.5299987792969,785757,1,14,20,-0.001641242215340899,274.48199462890625,274.2888439229594,0.4644925145906934,-0.007900924497201589,274.72596130371096,273.9987620319634,0.5701363216026053,0.016487198821633964,272.49341278076173,272.9768130576241,1.5267233285043982,0.015875331281101523,271.4848978678385,272.20888459020864,1.249438828429796,0.01780356743082878,270.67548278808596,271.1390228224656,0.9772139665181354
274.0299987792969,273.010009765625,273.04998779296875,273.74200439453125,713522,1,14,25,-0.005354805768369442,274.1879943847656,273.8758918796292,0.45786103110982285,-0.008821050880094439,274.482958984375,273.82625762487345,0.5862071010535157,0.013906148118449924,272.68066253662107,272.9837820800379,1.5397762704381304,0.013210129086789646,271.603564453125,272.26314931296736,1.2585526454230964,0.014678489780240556,270.754482421875,271.21396262523047,0.9834655999783792
