high,low,close,open,volume,day_of_week,hour,minute,Return_5,MovingAvg_5,ExpMovingAvg_5,Volatility_5,Return_10,MovingAvg_10,ExpMovingAvg_10,Volatility_10,Return_20,MovingAvg_20,ExpMovingAvg_20,Volatility_20,Return_30,MovingAvg_30,ExpMovingAvg_30,Volatility_30,Return_50,MovingAvg_50,ExpMovingAvg_50,Volatility_50
104.22000122070312,102.84259796142578,102.84259796142578,103.94000244140625,1400043,1,13,30,0.0188487762433327,101.2995391845703,101.54057675523872,0.9339433061185206,0.01784042982546552,101.1507698059082,101.30038507194263,0.6585368889597432,0.015729362581982986,101.15758018493652,101.21337754825413,0.47380631705868503,0.015227984829179197,101.24911346435547,101.17594862723179,0.39149847887866673,0.01738733632954159,101.15257843017578,101.02872765693387,0.3176101648708953
102.94000244140625,102.20999908447266,102.2300033569336,102.84500122070312,790164,1,13,35,0.011127045770706223,101.52453918457032,101.77038562247036,1.037773600799101,0.011877705554151019,101.27077026367188,101.46940657830461,0.7038895214894665,0.009180654266126798,101.2040802001953,101.31019905384265,0.4985083710870259,0.0080859842738632,101.27644678751628,101.2439521581803,0.4095809202604676,0.012078023907550639,101.17697845458984,101.07583650791426,0.3302626428088384
102.5199966430664,102.0,102.37000274658203,102.2300033569336,736632,1,13,40,0.013965963499362077,101.8065399169922,101.97025799717426,1.020045674308235,0.012662048224959976,101.39877090454101,101.63315133617323,0.7035863451895389,0.012673053822799263,101.26813545227051,101.41113273886545,0.49512992492407903,0.010435060780068506,101.31168696085612,101.3166005832385,0.4093833630073368,0.014066427352819932,101.20537857055665,101.12658812511692,0.3304306461938208
102.43499755859375,102.02999877929688,102.20999908447266,102.37999725341797,477331,1,13,45,0.014188328370093206,102.09252014160157,102.0501716929404,1.0178295645156998,0.011879981416333063,101.51877059936524,101.73803274495494,0.7066625926670121,0.00888363979436857,101.31313552856446,101.4872152479709,0.49610040390047405,0.0069950648716516906,101.33535359700521,101.37423919622135,0.40984675929654635,0.010879225274265103,101.22737854003907,101.16907482940539,0.33092833498015767
102.42500305175781,101.80500030517578,101.9000015258789,102.19999694824219,347260,1,13,50,0.010812459018775478,102.31052093505859,102.00011497058658,1.0500493208215058,0.009510591056602236,101.6147705078125,101.76748161421384,0.717819704327904,0.005079640763398396,101.33888549804688,101.52652822681927,0.5023056483375322,0.003639292607662048,101.34767023722331,101.40815934652184,0.41434106445553825,0.010411532648929578,101.24837860107422,101.19773862142397,0.33187198668976825
102.19999694824219,101.90550231933594,102.0999984741211,101.91000366210938,365870,1,13,55,-0.00722073831296266,102.16200103759766,102.03340947176476,0.33402081386289206,0.01149193584959729,101.73077011108398,101.82793922510606,0.7176338957703063,0.007698369341158973,101.37788543701171,101.58114444084802,0.503279931438343,0.005515043860001789,101.36633682250977,101.4527941289476,0.41575371173025566,0.015011454331484764,101.27857864379882,101.23312136074543,0.33029539745842273
102.38999938964844,102.05000305175781,102.27999877929688,102.0999984741211,368494,1,14,0,0.0004890484272872531,102.17200012207032,102.1156059076088,0.23086709815526443,0.011621535862228027,101.84826965332032,101.91013187132256,0.7177633576526045,0.010572074938279163,101.43138542175294,101.64770199689077,0.5029386282224739,0.00867847376899089,101.39567006429037,101.50616217090563,0.4156475490727532,0.015034976418647927,101.3088786315918,101.27417537715921,0.33034086098203297
102.5199966430664,102.02999877929688,102.47000122070312,102.27999877929688,255059,1,14,5,0.0009768337544020511,102.19199981689454,102.23373767864024,0.23885117550845214,0.014956439678323052,101.99926986694337,102.01192629848265,0.7119444115411823,0.013601068137861771,101.50013542175293,101.72601620868242,0.5021840796813534,0.00957161179772914,101.42805353800456,101.5683453354087,0.4165074708545805,0.015157506858443082,101.33947860717774,101.32107050827858,0.3304817304721874
102.68000030517578,102.38500213623047,102.55000305175781,102.4800033569336,461115,1,14,10,0.003326523533222492,102.26000061035157,102.33915946967944,0.21672451214742045,0.017562049711536076,102.17626037597657,102.10975843544176,0.7032127643327676,0.015547629655692896,101.57863540649414,101.80449114611817,0.5003183318246331,0.011042125043993378,101.46538696289062,101.63167809130219,0.41614948251941986,0.01424193880638569,101.36827865600586,101.36926394135621,0.329951673481037
102.68499755859375,102.2802963256836,102.56999969482422,102.55000305175781,339540,1,14,15,0.006575055533980079,102.39400024414063,102.41610621139438,0.07987563198170021,0.01745860707126301,102.35226058959961,102.19343866442038,0.7034498527521074,0.016399928298888033,101.66138534545898,101.87739672218541,0.4993953545351641,0.011039948548775547,101.50272038777669,101.69221496894878,0.41614948251941986,0.015544551433903209,101.39967864990234,101.4163516179628,0.3293472556702979
