close,volume,day_of_week,hour,minute,EMA_20,EMA_50,EMA_100,EMA_200,Support_pct_change,Resistance_pct_change,Delta_Close_Sum_0,Delta_Close_Sum_1,Delta_Close_Sum_2,RSI,MACD,MACD_Signal,p_Delta_High_1,p_Delta_Low_1,p_Delta_High_2,p_Delta_Low_2,p_Delta_High_3,p_Delta_Low_3,relative_volume,VWAP,ATR,ADX,true_label,prediction,probability_score
174.32000732421875,19466.0,3,17,30,-0.31572078796804703,-0.5025847077870083,-0.6898840248655915,-1.1081705258661145,0.0014913907590844587,-0.000801979230821212,0.002786850493809472,0.0023962659474102586,-0.0016404116331483782,68.66384342490025,-0.1969449338906486,-0.13334019463473268,0.0010617703558165512,0.000487885405167767,0.0031377636092161714,0.0007139626746955183,-0.00040248457668923753,0.0024151706939985313,-0.9080721406544418,0.002397926353937281,0.20154898507254465,8.533719216323721,0,0,0.00831183720263686
174.47500610351562,27645.0,3,17,35,-0.4258891322872955,-0.6317958993550974,-0.828152451604808,-1.2506004563553859,0.0015131191036446706,-0.0004019452189595706,0.0006322353040591468,0.003083666589363758,-0.0009769666280128203,74.8662022723005,-0.20924859679999486,-0.14852187506778514,0.0018662774528975228,-0.000631642918213063,0.0038544782375036935,-0.0003111257750781309,-0.0005753097995869602,0.002013496518603249,-0.8694469499841797,0.002398185823261665,0.19833483014787948,1.5473139514120096,0,0,0.00831183720263686
174.52999877929688,26223.0,3,17,40,-0.4350835406334568,-0.6598556898368884,-0.8656571050615867,-1.2926021556974376,0.00550061295691781,0.001088214913134274,0.00209546921351647,0.0032810337989425185,-0.0014033571244609754,76.7932830392308,-0.22089049946308137,-0.1629955999468444,0.0015494334957662681,-0.000344386659443274,0.0036862078542074603,-0.000691224394376694,-0.0002302036903030494,0.0014390145982163913,-0.8761623211949772,0.0023984536739685165,0.18904876708984375,5.4479079187045745,0,0,0.00831183720263686
174.5,28938.0,3,17,45,-0.36650526025690056,-0.6051566395384498,-0.8191106361456093,-1.2500401587249144,0.002338083698961318,0.0,0.001750281195974104,0.0035668102352673873,-0.0004822171689131114,74.06370491152063,-0.2251013126088992,-0.17541674247925537,0.0008027948284788381,0.00040135366520244474,0.003625718823257184,0.00011503806574469364,0.0010369436218605227,0.0005761383941737763,-0.86334077911529,0.002398705808969135,0.18619210379464285,13.876008507971125,0,0,0.00831183720263686
174.4658966064453,51949.0,3,17,50,-0.30074454606392464,-0.5486590010432337,-0.7694625447178396,-1.2038378918849446,0.0021571931958306667,0.0017582085811038975,0.0006887228182519637,0.0037941007412721404,0.0010722133433881229,70.13868853951425,-0.2231146269825217,-0.18495631937990864,0.0006306651273153585,0.0005732762629071361,0.0039138520449051376,-0.0011799345261489212,0.001614011910264456,-0.0002593853473226093,-0.7546717165754441,0.002398825567702049,0.19413539341517858,9.060056216009471,0,0,0.00831183720263686
174.1595001220703,36231.0,3,17,55,0.005113658471913141,-0.23276202581848793,-0.453896435385559,-0.8885116422610793,0.0014032103786913723,-0.006586811290309721,0.00032126668478475403,0.004138756923633134,0.0014757167685839469,45.57965081910914,-0.19457360527971446,-0.18687977655986981,0.0006880059323888942,0.0014362911230961946,0.002730695476882644,-0.0011784561995708644,0.0024204779859259484,-0.00023627931222055596,-0.8288997086227822,0.002399035135659044,0.20059967041015625,18.362880032102062,0,0,0.00831183720263686
174.36000061035156,26222.0,3,18,0,-0.17677856030368844,-0.41627182727231116,-0.6414385687427284,-1.0781761889448944,0.001228984363016757,-0.004817597699874952,-0.0012292569992526938,0.002786850493809472,0.0023962659474102586,57.561864994779995,-0.18598938386224972,-0.1867016980203458,0.0012046319771405283,0.0009207617909854103,0.0010617703558165512,0.000487885405167767,0.0031377636092161714,0.0007139626746955183,-0.8761670436782477,0.0023993022948945774,0.2070279802594866,99.70871036390584,0,0,0.00831183720263686
174.23500061035156,27296.0,3,18,5,-0.046847268846192947,-0.279849402673392,-0.5062120624309898,-0.943691848756373,0.0012356549046464457,-0.0010330454567149486,0.00043527723352192725,0.0006322353040591468,0.003083666589363758,52.19441795120817,-0.16717280715215566,-0.1827959198467078,0.0003151894188708208,0.0018083162080998784,0.0018662774528975228,-0.000631642918213063,0.0038544782375036935,-0.0003111257750781309,-0.8710950966456201,0.0023995631231683453,0.2052427019391741,45.99143217238229,0,0,0.00831183720263686
174.36500549316406,23350.0,3,18,10,-0.1600090895959454,-0.39378156840800216,-0.6236185898921178,-1.063013182001015,0.003441267468759804,8.611044627351356e-05,-0.000999008699893619,0.00209546921351647,0.0032810337989425185,58.26886037755161,-0.16089613163896388,-0.178415962205159,-0.00017188322641776996,0.0021228365313580226,0.0015494334957662681,-0.000344386659443274,0.0036862078542074603,-0.000691224394376694,-0.8897300156314196,0.0023998468415577807,0.1930999755859375,43.19580711321929,0,0,0.00831183720263686
174.43499755859375,23269.0,3,18,15,-0.20809628311843653,-0.4455864325107086,-0.6798757908599669,-1.1217315633766702,0.0017194184768555567,0.0009172681190632564,-0.0006828905385321256,0.001750281195974104,0.0035668102352673873,61.58454075809819,-0.15972834685078396,-0.17467843913428402,-0.00019543492008416906,0.0019512886987374642,0.0008027948284788381,0.00040135366520244474,0.003625718823257184,0.00011503806574469364,-0.8901125367763385,0.002400131150294676,0.1902433122907366,94.00697608186532,0,0,0.00831183720263686
