high,low,close,open,volume,ticket_AAPL,day_of_week,hour,minute,Return_5,MovingAvg_5,ExpMovingAvg_5,Volatility_5,Return_10,MovingAvg_10,ExpMovingAvg_10,Volatility_10,Return_20,MovingAvg_20,ExpMovingAvg_20,Volatility_20,Return_30,MovingAvg_30,ExpMovingAvg_30,Volatility_30,Return_50,MovingAvg_50,ExpMovingAvg_50,Volatility_50
141.92999267578125,141.47999572753906,141.55999755859375,141.6199951171875,1116832,1,0,14,30,-0.00010874854566333969,141.7970001220703,141.70317275432643,0.3327455509398796,-0.006631397437555697,141.90604095458986,141.58176282439808,0.26036723311446136,0.019848024409666598,140.82426528930665,141.03194597624457,0.8167099444339854,0.020730432639517016,140.1130126953125,140.63749707830067,0.6708814743922248,0.01684512715830655,139.72595916748048,140.28703254204115,0.52909187452548
142.0,141.57000732421875,141.7899932861328,141.57000732421875,978109,1,0,14,35,-0.0024624040032260597,141.72699890136718,141.73211293159522,0.1952840136377618,-0.005122165060650219,141.83303985595703,141.61962290834984,0.2786485636026242,0.021357798689497276,140.97251510620117,141.1041409581387,0.8164663214832122,0.022278272573024616,140.21601257324218,140.71185167235436,0.6711364851303807,0.019118725723906937,139.7791589355469,140.34597217906435,0.5293650576779441
141.86000061035156,141.39999389648438,141.52000427246094,141.7899932861328,1190778,1,0,14,40,-0.002326413936238114,141.66099853515624,141.66141004521714,0.18977747378907195,-0.0043969185072590955,141.77053985595703,141.6015104290973,0.26776925586941447,0.017983805607581616,141.09752044677734,141.14374698807413,0.8216693260673278,0.020736412502466717,140.3118459065755,140.76399054978057,0.6740234200859944,0.01513599442754443,139.82136108398439,140.3920126533152,0.5302705336417505
141.7899932861328,141.4600067138672,141.55999755859375,141.5198974609375,815289,1,0,14,45,-0.001762922250222232,141.61099853515626,141.62760588300935,0.19579388345902957,-0.003098608742297504,141.7265396118164,141.59396263446027,0.26782641114455885,0.019517402491561864,141.23302001953124,141.1833898995522,0.8190408239722377,0.0206200481130423,140.4071792602539,140.81534584067177,0.6740603218192387,0.01673491275266792,139.86796112060546,140.43781598293396,0.5293018707468856
141.56500244140625,140.85000610351562,140.97999572753906,141.55999755859375,1411221,1,0,14,50,-0.0045543108382061215,141.48199768066405,141.41173583118592,0.3101664489602485,-0.0060282084524660995,141.6410385131836,141.4823322877473,0.31640586704196905,0.01497481585639826,141.33702011108397,141.16401902602712,0.8344716324963234,0.01709829815129882,140.48617909749348,140.82596841401806,0.6845610023059153,0.01293291526427165,139.90396118164062,140.4590779337028,0.536533522512441
141.02999877929688,140.7100067138672,140.97720336914062,140.9700927734375,1002308,1,0,14,55,-0.004116941222833126,141.36543884277344,141.26689167717083,0.3145916690591161,-0.004225242057125822,141.5812194824219,141.39049066618244,0.3110812928367685,0.01553951830504996,141.44487991333008,141.1462270587046,0.8337540591221742,0.01564937003694955,140.55858612060547,140.83572550789694,0.6843577664065388,0.013386031717966373,139.94120513916016,140.47939657822977,0.5363666862287141
141.19000244140625,140.8300018310547,140.9600067138672,140.97500610351562,1041143,1,0,15,0,-0.005853632918866869,141.1994415283203,141.16459668940297,0.261449629305431,-0.008301622912960216,141.46322021484374,141.31222085667056,0.22335948693226346,0.015927976316159942,141.55538024902344,141.1284917877677,0.8332445696920369,0.014611776758840955,140.62625325520833,140.84374365021762,0.6844733646982092,0.012752877008358698,139.97670532226562,140.49824403452928,0.5363997745169868
141.0500030517578,140.50999450683594,140.5800018310547,140.9600067138672,782415,1,0,15,5,-0.0066421877687095066,141.01144104003907,140.96973173662022,0.2765808661910316,-0.008953149226755386,141.33621978759766,141.1790901247404,0.2326800222685094,0.01655946674452191,141.66988067626954,141.07625464903313,0.8305493048084654,0.013371747312484361,140.6880864461263,140.8267280489813,0.6876160457997542,0.009551180115293878,140.0033053588867,140.50145022262834,0.5395826927448301
140.77000427246094,140.57000732421875,140.58999633789062,140.5850067138672,847494,1,0,15,10,-0.0068522268821149535,140.81744079589845,140.84315327037703,0.2706606610406975,-0.00860306918910314,141.21421966552734,141.071982163495,0.23527995823443706,-0.007728420366103217,141.61513061523436,141.02994433368622,0.30631358716030377,0.01560279779170437,140.7600830078125,140.81145503536254,0.6844072215608143,0.008174968910695357,140.02610534667969,140.5049226193053,0.5390053551148772
140.58999633789062,140.27000427246094,140.3300018310547,140.58999633789062,954639,1,0,15,15,-0.0046105399076658005,140.68744201660155,140.67210279060293,0.1788196394679176,-0.009143852914000439,141.0847198486328,140.93707664850584,0.23868185419902013,-0.010227090991158372,141.54263076782226,140.9632831429594,0.3074625349639332,0.012810863910382109,140.81924997965496,140.78039353831045,0.6869840676764992,0.006743686387274961,140.0449053955078,140.49806298055034,0.5403726829264218
140.83030700683594,140.30999755859375,140.8300018310547,140.32029724121094,1016274,1,0,15,20,-0.0010441513561628701,140.6580017089844,140.72473580408686,0.3384016884941378,-0.005156793869234844,141.0117202758789,140.91760849987836,0.3114319222667399,-0.011753994557140213,141.45888061523436,140.95058968468277,0.2795993321196454,0.014588878369839575,140.88675028483073,140.7835940733262,0.6908839752071894,0.01083909271254302,140.075107421875,140.51108019037406,0.5444577775577774
141.22000122070312,140.76499938964844,141.15499877929688,140.8300018310547,1333863,1,0,15,25,0.0013833148137223361,140.6970001220703,140.86815679582355,0.3742056185988332,-0.0044784155222753474,140.9482208251953,140.96077036886354,0.32293809785101224,-0.009577641399410308,141.39063034057617,140.97005721750315,0.293603540415131,0.016783734070049183,140.96441701253255,140.8075556672598,0.6924032936932867,0.012480763023765329,140.1099075317383,140.53633189974357,0.545985636051073
141.27000427246094,141.0222930908203,141.19500732421875,141.13999938964844,868293,1,0,15,30,0.004374772265995253,140.82000122070312,140.9771069719553,0.2954972006893121,-0.002296473561550272,140.91572113037108,141.00335890620084,0.3157121143437186,-0.006683294661705141,141.34313049316407,140.99148103719034,0.28533182099216425,0.015646032711917446,141.03692067464192,140.83255254835393,0.6920763853944575,0.013203772043287154,140.14670776367188,140.56216230854653,0.5458144247943675
141.22000122070312,141.07000732421875,141.18499755859375,141.19400024414062,546158,1,0,15,35,0.004232173242775472,140.93900146484376,141.04640383416813,0.2975381271781,-0.0026490534506034003,140.8782211303711,141.03638411572683,0.31483113399607154,-0.005739453812720119,141.30238037109376,141.00991118208592,0.2844993692369192,0.0168166463985413,141.11475372314453,140.85529093611134,0.6907597771689928,0.012078835545474842,140.18040771484374,140.58658722031308,0.5456274875588922
141.4600067138672,141.14999389648438,141.42230224609375,141.17999267578125,1068922,1,0,15,40,0.007783798195585501,141.15746154785157,141.17170330481002,0.2091729970693848,0.003137370775705639,140.92245178222657,141.1065510485208,0.259589028069446,-0.0029097504017890907,141.28174514770507,141.04918652151522,0.2894317355346472,0.018159168181743235,141.1988306681315,140.89187231094894,0.6913457461525033,0.015162620949810579,140.22265380859375,140.619360358579,0.5453985381309486
141.72999572753906,141.33999633789062,141.6708984375,141.42999267578125,737014,1,0,15,45,0.005971004725641382,141.3256408691406,141.33810168237335,0.14492761640410476,0.0049206187367965,140.9918212890625,141.20915966469883,0.26660679774021123,0.0006745858744370281,141.2865203857422,141.10839718018045,0.2896554386291706,0.020536601086779127,141.29386037190756,140.942132061049,0.6912597230835293,0.017865541306321564,140.2723858642578,140.66059714598765,0.5456149976213747
141.88999938964844,141.58909606933594,141.81080627441406,141.67999267578125,841274,1,0,15,50,0.004646009711229304,141.45680236816406,141.49566987972025,0.11551187045647153,0.006035751419009916,141.0769012451172,141.31854995737433,0.26556573466488975,-0.0023159780262271834,141.27006072998046,141.17529328439318,0.26055986622264227,0.022059865040822135,141.39588724772136,140.99817555868546,0.6905936514606993,0.021169315628416507,140.33118194580078,140.7057033863181,0.5432203085275008
141.8199005126953,141.6199951171875,141.67999267578125,141.80999755859375,565195,1,0,15,55,0.0034348619030759586,141.55379943847657,141.55711081174059,0.16420872287293928,0.007824660907662428,141.18690032958983,141.3842668152665,0.22578823039232981,-0.0011985436758480406,141.26156005859374,141.2233598930968,0.2541162914984738,0.024513699864271876,141.5088872273763,141.04216375978842,0.6839386142062953,0.022667859559255987,140.39398986816406,140.7439108094343,0.5410159864192062
141.7899932861328,141.4199981689453,141.50010681152344,141.67999267578125,768289,1,0,16,0,0.002231889070217319,141.6168212890625,141.5381094783349,0.20451169734994312,0.006473508054196664,141.2779113769531,141.40532863276775,0.2424985308713336,-0.0021852531725928825,141.24606552124024,141.24971674247078,0.256938304852734,-0.001304942303392731,141.50272420247396,141.07170847280358,0.29087407525359066,0.020571557869433654,140.4510339355469,140.77356555461427,0.5420555284035397
141.85000610351562,141.47000122070312,141.8000030517578,141.5,574106,1,0,16,5,0.0026707301441524223,141.6923614501953,141.62540733614253,0.21923250565642918,0.010475316764214648,141.42491149902344,141.47708761803867,0.2155948353147105,0.001235679094494735,141.25481567382812,141.3021249624029,0.26291008329666843,0.0001410937553474323,141.50339101155598,141.1186952198329,0.29569688418610746,0.02205562517975057,140.51223388671875,140.81381800548263,0.5431253124265707
141.80999755859375,141.19000244140625,141.3905029296875,141.80499267578125,684525,1,0,16,10,-0.0019792032866665643,141.63628234863282,141.5471058673242,0.278814051519585,0.003979983606797077,141.48096160888673,141.46134494742935,0.24053060739286017,-0.0011973342175009005,141.2463409423828,141.3105419116681,0.27880123466971696,-0.007820791655994808,141.46624094645182,141.13623120111384,0.2714157512618328,0.01950827716567316,140.56634399414062,140.83643310054947,0.5469733257859555
141.4801025390625,141.3300018310547,141.39500427246094,141.38999938964844,422394,1,0,16,15,-0.002932089682562866,141.5531219482422,141.49640533570312,0.26102740648756395,0.0017002975115272267,141.5049621582031,141.449283006526,0.2212961535130392,-0.002785732649516315,141.22659149169922,141.31858594602934,0.27315219137725016,-0.007893628727720925,141.42874094645182,141.15292623797495,0.271352957035919,0.019430478612226798,140.620244140625,140.85833785238916,0.5469906598100364
141.61000061035156,141.32000732421875,141.59500122070312,141.38999938964844,509426,1,0,16,20,-0.0005998832543181454,141.53612365722657,141.52927063070314,0.2866013611917272,0.0028329181326212094,141.54496154785156,141.47577722728548,0.22825588361136356,0.0005299388494774959,141.23034133911133,141.34491121028398,0.2706964287445637,-0.0038693097557166434,141.41040751139323,141.1814472046026,0.2669636566732826,0.02127734038252793,140.67924407958984,140.88722661193088,0.5471433522680942
141.7899932861328,141.50999450683594,141.7100067138672,141.59500122070312,438150,1,0,16,25,0.0014833904162583345,141.5781036376953,141.58951599175782,0.2748007532433313,0.0037185902493326317,141.59746246337892,141.51836440666398,0.22863577393100423,0.0010596860543978792,141.237841796875,141.37968221062525,0.2717426670164789,-0.00204220624037188,141.40074106852214,141.21554781810354,0.2669300884624616,0.021701584944866514,140.73944427490235,140.91949249828133,0.5472002036677096
141.89999389648438,141.69000244140625,141.8585968017578,141.71029663085938,666565,1,0,16,30,0.0004132140249575311,141.5898223876953,141.67920959509115,0.24613412173955548,0.003085047752262149,141.6410919189453,141.58022484213558,0.22230172713404564,0.006232097466627451,141.28177185058593,141.42529312406643,0.2352202215184158,0.00016632063153654286,141.40152740478516,141.25703484930705,0.26677766638758976,0.02343695387851863,140.80441619873048,140.9563201180255,0.5469039087832515
141.92999267578125,141.61199951171875,141.7550048828125,141.84500122070312,518583,1,0,16,35,0.002577980455351181,141.6627227783203,141.70447469099827,0.12194596136671083,0.0005936748212944654,141.64950256347657,141.61200303134956,0.21396304062617819,0.005517214805540238,141.32066192626954,141.456694243947,0.23734432245879117,0.0012686611803798264,141.407514444987,141.28916194824288,0.26302058016219443,0.021252925778554976,140.86341644287108,140.98764108919363,0.5470853358542572
141.7899932861328,141.38999938964844,141.58999633789062,141.75990295410156,478811,1,0,16,40,0.001379059086514367,141.70172119140625,141.6663152399624,0.16252598364212145,-0.0015570741209676164,141.6274215698242,141.608001814357,0.2148660948541416,0.0044692791857072756,141.3521614074707,141.46938968146543,0.24144855930560846,-0.003869445997745413,141.3891810099284,141.30857061854272,0.24251946564072946,0.01914636005428272,140.9166165161133,141.01126286365235,0.5479080390087951
141.7899932861328,141.4438018798828,141.72999572753906,141.5800018310547,498316,1,0,16,45,0.000953384693471726,141.72872009277344,141.68754206915463,0.14934817455532795,0.00035292951964116526,141.632421875,141.63018252584465,0.21669749838676244,0.008180351981118994,141.40966110229493,141.494209304901,0.22202025694519667,-0.0008460371576507475,141.3851806640625,141.33575933525216,0.2385850625830617,0.02166148489322195,140.97671630859375,141.03944846615772,0.5467613592120752
141.92999267578125,141.6750030517578,141.9199981689453,141.74000549316406,402470,1,0,16,50,0.00148183928536616,141.77071838378907,141.76502743575153,0.16349280900736204,0.002967427847818893,141.67441101074218,141.68287627913568,0.21317218162243987,0.009460145570088674,141.47616119384764,141.5347606252862,0.22363586327669954,0.000775690094107162,141.38884735107422,141.37345216323237,0.24107082374851602,0.0252105481002034,141.04651428222655,141.07397982705137,0.5446323160487593
141.9250030517578,141.71519470214844,141.8292999267578,141.9199981689453,415210,1,0,16,55,-0.0002065216748262655,141.76485900878907,141.7864515994203,0.15946345362593445,0.00020660701247865454,141.67734069824218,141.7094987605215,0.195736464525223,0.010684088050594953,141.5511260986328,141.5628119873311,0.21360644081794675,0.001442541406939446,141.39565734863282,141.40286169636303,0.23913300656804626,0.023631824358999687,141.1120004272461,141.10360022311832,0.5450404887383268
141.9499969482422,141.6699981689453,141.88999938964844,141.8300018310547,597584,1,0,17,0,0.0009523085759655103,141.79185791015624,141.82096752949636,0.15099211013779656,0.0035327440642130004,141.72729034423827,141.7423170567264,0.13163295182701532,0.007526787934472701,141.6041259765625,141.59397269231368,0.18873902089954156,0.0023311799713623405,141.40665740966796,141.43428993463954,0.2389325109735389,0.022225473698003873,141.17370056152345,141.13443940611953,0.5443897245881446
142.14999389648438,141.88949584960938,142.0706024169922,141.88999938964844,752146,1,0,17,5,0.003394350529924761,141.88797912597656,141.90417915866163,0.11622431501761057,0.004778090626380349,141.79485015869142,141.80200530404744,0.1365644672840338,0.006486512313509385,141.64990615844727,141.63936599942593,0.18036273676508235,0.0019790474938037317,141.41601104736327,141.47534235285585,0.23753753548339673,0.023379114281270708,141.23861267089845,141.17115168105573,0.5446124245081981
142.15679931640625,141.97000122070312,142.0050048828125,142.06500244140625,508898,1,0,17,10,0.001940373693386066,141.94298095703124,141.9377877333786,0.13210413179647787,0.0028956083094366925,141.83585052490236,141.83891431836835,0.13374350480615724,0.0057367294633428045,141.69040603637694,141.67418875022466,0.18207830459791333,0.003427081654250319,141.432177734375,141.5095141289821,0.23211851715680942,0.02147251923210325,141.29831481933593,141.20385180661484,0.5445895393278503
142.1999969482422,141.89999389648438,141.9600067138672,142.0,633305,1,0,17,15,0.00028190914203829465,141.95098266601562,141.94519406020814,0.11240082782434134,0.0017641661714460355,141.86085052490233,141.86093111754994,0.1334769217444403,0.005489316631902108,141.72915649414062,141.70140950866679,0.18275597097435875,0.0028257216881335534,141.4455113728841,141.53857816671663,0.2323362472699657,0.02239827492721158,141.36051483154296,141.23350494023256,0.5438008256945454
142.4499053955078,141.97799682617188,142.3990020751953,141.97799682617188,959212,1,0,17,20,0.00401681562788303,142.06492309570314,142.0964633985372,0.20641860966285855,0.0038094643935657757,141.9148910522461,141.95876220075817,0.18500117862618679,0.00690626452539278,141.7779914855957,141.76784689595522,0.19912088339769654,0.010065302813589527,141.49281158447266,141.5940893866185,0.21655236702797756,0.025190844726160178,141.4304949951172,141.27921071023113,0.5463990957938618
142.47000122070312,142.32000732421875,142.4250030517578,142.39500427246094,579487,1,0,17,25,0.00377055228987766,142.171923828125,142.2059766162774,0.20922029032837358,0.004726451595124859,141.9818908691406,142.04353326457627,0.17710251935783614,0.005322932391725432,141.8156967163086,141.83043319650784,0.1935095294325753,0.010269743249383456,141.54107157389322,141.64769671985331,0.2163864406276312,0.025968848417645463,141.50259490966798,141.32414374323218,0.546010878678998
142.5500030517578,142.2899932861328,142.31979370117188,142.4199981689453,769339,1,0,17,30,0.0017539961113719471,142.22176208496094,142.24391564457557,0.22269407152931076,0.005154300318926941,142.05487060546875,142.0937624348664,0.16923299005719747,0.0035892005703210828,141.84114608764648,141.8770389588568,0.19445577290374033,0.009646615511766488,141.58639780680338,141.69105781542225,0.21789587177071917,0.0257282428913288,141.5739907836914,141.36318883962196,0.5462205099067027
142.42999267578125,142.25999450683594,142.3699951171875,142.3249969482422,440890,1,0,17,35,0.0025702631725987857,142.29476013183594,142.28594213544622,0.21352015633256186,0.004515624137030105,142.1188705444336,142.14398655892478,0.1676567573783226,0.004870147353728704,141.8756462097168,141.9239871644121,0.19098141695924856,0.012732915513004261,141.64606424967448,141.73486022198776,0.20255503108041495,0.029503232548524716,141.6555908203125,141.40267143874217,0.5408296663953429
142.41090393066406,142.14999389648438,142.1999969482422,142.3699951171875,621768,1,0,17,40,0.0016905482038946928,142.34275817871094,142.25729373971154,0.23683458499351645,0.0019729339269265456,142.1468704223633,142.15417026607338,0.17603583429082792,0.004946216313822305,141.91064071655273,141.95027381049115,0.19040917746844466,0.011451743739164133,141.6997309366862,141.76486904303644,0.206700374392316,0.0036348194835198466,141.66589080810547,141.43393910578138,0.2540612513897982
142.52999877929688,142.1501007080078,142.47500610351562,142.19500732421875,587848,1,0,17,45,0.000533739894329921,142.357958984375,142.32986452764624,0.17149295238266624,0.004552699456961795,142.21144104003906,142.21250405469922,0.18632339982734097,0.004760247089073966,141.94439086914062,142.00024831458873,0.18866017586309303,0.015285428949422641,141.77123107910157,141.8106843372609,0.20172484488094708,0.004902012485559659,141.67979095458983,141.47476526255525,0.25654921319633617
142.58999633789062,142.41000366210938,142.44850158691406,142.47999572753906,539948,1,0,17,50,0.00016498883379134632,142.36265869140624,142.36941021406886,0.17227206369508782,0.003936163222694189,142.2672912597656,142.2554126969201,0.18855206317540305,0.007482812744167733,141.99729080200194,142.04293910242924,0.15829454800953388,0.01149257782301949,141.82518107096354,141.85183383723853,0.18540236113611996,-0.00039650043129990653,141.67866088867189,141.5129510007654,0.2351605153594541
142.47999572753906,142.32000732421875,142.36000061035156,142.44000244140625,578545,1,0,17,55,0.0002825110136408515,142.37070007324218,142.36627367949643,0.16975069089888872,0.0020370026482323667,142.29623107910157,142.27442868118035,0.187971402410989,0.006824826257872063,142.0455406188965,142.0731354365171,0.1611317598728325,0.008536728004502114,141.86534779866537,141.88461879034259,0.17984413794530793,-0.0011226751144596259,141.6754608154297,141.54616863251388,0.23547096538361756
142.6199951171875,142.22999572753906,142.260498046875,142.35780334472656,729805,1,0,18,0,-0.0007691021568300149,142.3488006591797,142.3310151352893,0.17361391335286633,0.00179918422081915,142.3217803955078,142.27189583857938,0.19015911831669288,0.004700002263035907,142.07881546020508,142.09097949464643,0.16020119141939837,0.0075462351172914666,141.90086415608724,141.9088690649576,0.181643095696279,0.0008125067427109389,141.67777069091798,141.57418155072412,0.22974711957660324
142.41000366210938,142.17999267578125,142.37010192871094,142.25999450683594,525433,1,0,18,5,0.0011962375817116122,142.38282165527343,142.34404406642986,0.15834422780202861,0.002888808082901262,142.3627899169922,142.28975149133058,0.19007088016503673,0.004658070591843089,142.11182022094727,142.11756258360495,0.16006064262229153,0.008393982297059344,141.94036763509115,141.93862602390945,0.18192188845277826,0.0026063516106404894,141.6851727294922,141.60539411456674,0.22923640983468968
142.60000610351562,142.3300018310547,142.55999755859375,142.375,701644,1,0,18,10,0.000596535893575334,142.39981994628906,142.41602856381783,0.1275385471789399,0.0011305941829102828,142.37888946533204,142.33888713992388,0.14248264312137945,0.0049443655347594095,142.14689025878906,142.1596992478896,0.16188661506295463,0.008044666890800967,141.9782908121745,141.9787145100181,0.1803434646280288,0.00511150851629405,141.69967254638672,141.64282954374426,0.22928380453742472
142.61000061035156,142.42999267578125,142.55499267578125,142.55999755859375,548087,1,0,18,15,0.000747576055071475,142.4211181640625,142.46234993447231,0.12605903637123622,0.0009126882305643402,142.3918884277344,142.3781790555343,0.14258056386149115,0.005643453602432569,142.1868896484375,142.19734624102213,0.15891592239377617,0.006240478800035865,142.00776062011718,142.01589374651894,0.1760196998824845,0.006919274413321075,141.7192645263672,141.6786006469614,0.2258737302335112
142.55499267578125,142.22999572753906,142.3300018310547,142.5500030517578,453775,1,0,18,20,-0.00021072477639971776,142.4151184082031,142.4182338999998,0.16465119572250142,7.172670517108237e-05,142.39290924072264,142.36941956017435,0.15783047766632025,0.005226396725077409,142.2238899230957,142.20998010673952,0.16348874332372856,0.003661184717023147,142.0250671386719,142.03615878423093,0.18067120115782903,0.001336727467441401,141.7230645751953,141.70414579143565,0.2142971279377208
142.41000366210938,142.1658935546875,142.35000610351562,142.25,614004,1,0,18,25,0.0006291841928680597,142.43302001953126,142.39549130117175,0.15613865849047942,-0.0001404018708817123,142.39091033935546,142.36588984078185,0.15707202537369064,0.004374588264071333,142.25489044189453,142.22331591595628,0.16170195449659258,0.004729061705047055,142.04740091959636,142.05640699837835,0.1784927229907598,0.003524850042199601,141.7330645751953,141.72947364681133,0.21006635378068234
142.5500030517578,142.27999877929688,142.5050048828125,142.35000610351562,654512,1,0,18,30,0.0009475511520606883,142.46000061035156,142.43199582838534,0.1639293372207154,0.0021449222300709003,142.4214111328125,142.3911834847874,0.15198932951777855,0.004122087946835995,142.28414077758788,142.25014343660925,0.16007163101627106,0.007101747793219593,142.08089752197264,142.0853487973741,0.17586229645041196,0.004900975503730587,141.7469647216797,141.75988663645842,0.21092744718616893
142.76499938964844,142.48500061035156,142.65499877929688,142.5,835229,1,0,18,35,0.0006663946571974222,142.4790008544922,142.50633014535586,0.15472866909409214,0.0012633280791052304,142.4394104003906,142.43914990197095,0.1336821220347092,0.005821779089126622,142.32542572021484,142.28870108829378,0.15962626167723062,0.006029588921990348,142.1093973795573,142.12210040911108,0.1700661839523948,0.0072727186534642385,141.7675646972656,141.79498907343248,0.20979804852361025
142.82000732421875,142.61000061035156,142.7263946533203,142.65960693359375,598741,1,0,18,40,0.0012023568892385317,142.51328125,142.57968498134403,0.1555357554875056,0.0019508317975298617,142.46719970703126,142.49137622039808,0.13364561342530581,0.005894673812599116,142.36724548339845,142.33038618972486,0.15971262825459945,0.00944824225073404,142.1539271036784,142.16108713454395,0.14867693374574317,0.008239595329491145,141.79089263916015,141.8315147824477,0.20954889335191346
